timestamp,video_id,category,language,region,duration_sec,views,likes,comments,shares,sentiment_score,ads_enabled
2024-03-18 21:45:37,VID_268964,Tech Reviews,Urdu,BR,1528,3159,257,41,6,-0.915,True
2025-07-31 14:06:56,VID_472150,Education,Spanish,UK,678,3230,318,57,8,-0.237,True
2024-04-13 23:14:58,VID_864161,Coding,English,US,1762,2522,117,10,11,-0.215,True
2024-07-14 15:30:32,VID_463599,Education,Japanese,US,2662,735,16,1,2,-0.897,True
2025-06-02 01:54:12,VID_916916,Education,Japanese,PK,2089,8192,610,67,24,0.213,True
2024-04-18 04:30:20,VID_552195,Education,Hindi,US,1625,12358,999,155,45,-0.06,False
2024-12-09 22:20:56,VID_395597,Tech Reviews,Japanese,BR,3389,3619,276,32,17,0.98,True
2025-06-06 03:21:00,VID_672518,Vlogs,Hindi,UK,1507,18948,1056,72,52,-0.196,True
2024-02-23 19:11:28,VID_754722,Education,Japanese,US,2784,2159,212,22,3,0.27,False
2025-08-22 19:59:50,VID_400781,Education,Hindi,BR,2327,5771,548,35,15,-0.177,True
2024-10-22 05:24:20,VID_321928,Education,Urdu,IN,1400,7454,76,12,28,0.484,True
2025-06-12 02:46:36,VID_812558,Gaming,Urdu,IN,2537,6746,334,22,7,-0.794,True
2025-07-25 06:26:24,VID_361059,Tech Reviews,Spanish,IN,312,17550,801,123,83,0.396,True
2024-04-11 10:51:08,VID_858576,Music,Spanish,UK,2354,8430,169,27,35,-0.931,True
2025-12-16 11:16:16,VID_513805,Music,Spanish,BR,1511,2127,30,4,3,0.19,False
2024-11-25 14:21:59,VID_265738,Education,Urdu,PK,2343,10506,204,19,38,0.451,True
2025-10-13 14:43:17,VID_725982,Vlogs,Urdu,BR,856,2104,59,9,9,0.181,True
2025-04-08 16:36:52,VID_570740,Gaming,Hindi,BR,247,14503,1440,144,28,0.266,True
2025-03-31 02:22:35,VID_917895,Education,English,IN,3046,5138,167,18,14,0.233,True
2024-01-31 15:38:58,VID_915441,Vlogs,Hindi,IN,1638,6470,546,93,8,0.551,True
2025-09-11 12:00:15,VID_776132,Gaming,Urdu,UK,2401,11096,472,44,39,-0.639,True
2024-03-21 13:29:46,VID_461956,Music,Spanish,PK,1781,7797,520,62,27,0.004,False
2025-09-12 03:47:05,VID_360643,Tech Reviews,Hindi,UK,2543,4047,132,24,5,-0.686,True
2025-11-27 22:24:49,VID_551427,Tech Reviews,Spanish,UK,1462,7005,71,6,8,-0.386,True
2024-11-27 00:01:47,VID_539886,Education,English,PK,3222,559,54,6,0,-0.268,True
2025-11-21 00:07:21,VID_839270,Coding,Spanish,US,2903,5246,500,40,22,-0.042,True
2025-03-08 04:43:57,VID_866864,Coding,Urdu,BR,1949,3807,314,41,13,-0.463,True
2025-01-14 04:19:40,VID_728722,Coding,Hindi,US,3521,3032,215,34,13,0.128,False
2025-07-09 06:22:17,VID_919696,Music,Urdu,UK,2101,1134,63,7,5,0.428,True
2025-01-10 05:55:29,VID_126220,Tech Reviews,English,IN,170,9680,697,40,15,0.705,True
2024-09-07 09:41:15,VID_913992,Gaming,Urdu,PK,2938,29055,1469,176,92,-0.966,True
2024-07-26 17:29:37,VID_861229,Tech Reviews,Urdu,UK,2153,22810,838,117,33,0.215,False
2024-08-24 03:48:28,VID_521986,Vlogs,Hindi,PK,1081,181,14,2,0,0.629,True
2025-02-25 04:47:53,VID_811054,Vlogs,Urdu,US,2286,4426,202,16,15,0.035,True
2025-03-11 23:32:26,VID_526965,Coding,Spanish,PK,2995,2586,162,19,5,0.351,False
2025-09-02 19:23:19,VID_499480,Gaming,English,US,2275,1611,62,8,5,0.71,True
2024-09-19 13:47:29,VID_239362,Coding,Spanish,IN,1515,2623,251,44,3,-0.166,True
2024-10-15 17:05:12,VID_552054,Coding,Japanese,BR,2021,19672,1602,296,75,-0.044,True
2024-01-25 22:22:41,VID_800464,Education,Spanish,US,3598,1380,22,2,2,0.667,True
2025-09-23 08:29:55,VID_170186,Coding,Spanish,UK,2517,14158,1122,129,62,0.785,True
2024-02-14 01:43:05,VID_220918,Tech Reviews,Spanish,UK,2036,14462,1411,243,52,0.391,True
2025-09-23 01:49:01,VID_969469,Coding,Spanish,US,2196,414,33,6,0,0.024,True
2024-05-04 13:55:49,VID_874034,Gaming,Japanese,IN,650,1174,57,10,3,-0.725,True
2025-10-23 23:32:12,VID_318631,Education,Hindi,US,2939,49210,648,39,169,0.335,True
2024-10-01 00:03:19,VID_270726,Gaming,Urdu,US,3272,24050,906,106,119,-0.145,True
2024-02-23 05:43:01,VID_152332,Education,Spanish,BR,976,10603,968,192,31,-0.987,True
2025-07-30 03:37:32,VID_559734,Education,Hindi,US,1569,598,49,6,2,-0.002,False
2025-11-21 03:29:45,VID_488930,Education,Spanish,BR,2004,1310,90,10,5,0.711,True
2025-11-29 04:14:20,VID_376390,Vlogs,Japanese,PK,841,218,9,0,0,0.332,True
2025-01-09 07:03:00,VID_991269,Tech Reviews,Urdu,UK,3167,23358,1529,281,27,0.95,True
2025-10-05 09:11:44,VID_872889,Tech Reviews,Japanese,US,3469,21921,2137,134,41,-0.832,True
2025-01-12 17:02:32,VID_105270,Coding,Spanish,BR,3318,7873,393,56,29,-0.607,True
2025-07-08 07:24:51,VID_613656,Music,Urdu,BR,2049,4017,362,59,10,0.121,True
2024-05-23 18:38:48,VID_156886,Music,Spanish,IN,802,216,12,0,0,0.191,True
2024-07-29 23:23:46,VID_120363,Vlogs,Spanish,PK,2318,24165,1220,208,116,-0.432,False
2025-09-08 14:10:08,VID_551773,Coding,English,BR,152,5894,459,57,27,-0.302,True
2024-12-10 05:52:50,VID_304635,Music,Spanish,PK,2881,2510,131,12,5,0.106,True
2025-02-28 16:46:44,VID_542761,Coding,English,US,2265,680,65,5,1,0.225,True
2024-02-03 03:06:49,VID_116589,Gaming,Spanish,US,1680,7546,729,85,17,0.739,True
2024-05-07 20:07:37,VID_942397,Music,Spanish,UK,3277,574,55,4,1,0.241,True
2025-01-22 02:23:17,VID_417571,Gaming,Spanish,UK,1976,8826,481,37,35,-0.356,True
2025-11-13 09:27:33,VID_132962,Education,Urdu,US,2067,1303,111,16,1,0.762,True
2025-06-12 11:02:22,VID_229736,Music,English,BR,2919,7232,492,26,26,-0.438,True
2025-12-08 19:56:26,VID_377067,Gaming,Hindi,IN,423,34623,570,79,50,-0.173,True
2024-08-11 14:17:07,VID_396573,Gaming,Hindi,UK,2511,11195,422,72,26,-0.384,True
2025-06-22 23:34:04,VID_835976,Music,Spanish,PK,2541,18269,681,53,45,-0.438,False
2024-11-12 20:54:56,VID_675597,Vlogs,Hindi,BR,1663,6116,440,55,27,0.473,True
2025-02-07 17:35:30,VID_946014,Coding,Spanish,PK,1122,10163,864,88,50,0.65,True
2024-07-14 06:41:31,VID_460303,Coding,Hindi,US,353,2439,128,13,7,0.348,False
2025-02-13 04:09:24,VID_468957,Gaming,Japanese,PK,2355,16539,684,72,23,0.827,True
2025-02-11 01:24:31,VID_941218,Education,Japanese,US,598,14583,218,41,69,-0.877,True
2025-07-15 21:48:18,VID_950122,Tech Reviews,Hindi,BR,3535,14334,762,46,47,0.981,True
2025-04-09 01:19:56,VID_868736,Education,Japanese,UK,3440,4153,53,8,5,0.888,True
2024-10-11 16:45:06,VID_669637,Gaming,Japanese,UK,3568,22423,1011,182,46,0.648,True
2025-05-05 00:02:13,VID_306901,Tech Reviews,Spanish,UK,2169,684,43,4,3,0.227,True
2024-07-12 13:46:09,VID_361468,Education,Hindi,UK,2374,16149,745,138,63,-0.938,True
2025-10-27 08:15:35,VID_480111,Coding,English,PK,1294,1318,13,1,1,0.618,True
2025-12-18 20:12:34,VID_483352,Gaming,Spanish,IN,2699,3658,90,9,17,-0.579,True
2025-10-03 11:35:50,VID_974289,Tech Reviews,Japanese,IN,578,12454,1104,69,49,-0.033,True
2025-05-12 14:17:00,VID_268181,Gaming,Spanish,UK,2387,7445,516,44,34,-0.658,True
2024-11-16 15:33:54,VID_806794,Tech Reviews,Urdu,UK,548,8234,181,34,35,0.727,True
2024-10-20 05:18:39,VID_961874,Tech Reviews,Spanish,UK,164,19694,783,76,87,-0.884,False
2025-02-21 10:28:23,VID_685796,Gaming,Hindi,US,103,1938,37,5,8,-0.443,True
2025-11-09 22:17:29,VID_215118,Gaming,Japanese,BR,1835,41331,1963,211,53,-0.072,False
2025-03-20 12:38:33,VID_418311,Music,Spanish,US,2078,3726,130,19,14,0.522,True
2024-05-21 11:19:56,VID_571299,Tech Reviews,Urdu,BR,809,17105,1159,111,46,0.175,True
2024-02-07 19:31:08,VID_921047,Education,Japanese,US,2835,18624,1191,81,56,-0.228,True
2024-02-08 03:52:22,VID_615240,Vlogs,English,UK,640,12893,1247,201,21,0.605,True
2024-02-04 14:26:06,VID_180148,Gaming,Spanish,IN,2843,24302,1607,212,74,-0.229,True
2024-02-18 14:38:23,VID_292542,Music,English,IN,3499,9845,404,33,35,0.018,True
2024-01-11 15:46:27,VID_514478,Gaming,Spanish,US,3022,13892,432,74,31,-0.418,True
2025-11-19 08:07:09,VID_363235,Education,Japanese,BR,106,1784,173,17,4,0.663,True
2025-04-11 21:18:21,VID_864708,Vlogs,Spanish,BR,2388,4224,311,34,10,0.756,True
2025-03-19 08:56:14,VID_407604,Education,Spanish,IN,1089,3898,313,32,5,-0.626,True
2025-03-13 18:47:52,VID_882405,Music,Japanese,BR,3481,13249,304,26,24,0.829,True
2025-01-01 13:51:30,VID_938305,Coding,Japanese,PK,3180,8593,377,22,9,-0.935,False
2024-08-09 19:56:45,VID_605533,Vlogs,Japanese,UK,1479,3433,202,21,9,-0.159,True
2024-12-30 19:12:28,VID_608747,Coding,Urdu,UK,2328,4639,55,10,19,-0.826,True
2025-12-23 10:12:04,VID_272856,Education,Hindi,US,1586,14047,845,147,19,0.741,True
2025-08-30 04:14:10,VID_234726,Tech Reviews,Japanese,PK,1955,8813,250,32,24,-0.847,True
2024-10-13 11:19:05,VID_656937,Education,Hindi,UK,1535,36161,2587,232,91,0.071,True
2024-03-19 11:10:26,VID_425341,Tech Reviews,Hindi,PK,466,5808,500,98,25,0.193,True
2025-06-21 14:43:23,VID_447561,Education,Japanese,US,453,11826,546,69,56,0.172,True
2024-02-23 15:36:23,VID_123348,Education,English,IN,3412,1353,65,7,6,-0.666,True
2025-12-25 00:42:47,VID_728593,Education,Hindi,IN,2708,16331,1064,162,71,-0.611,True
2025-04-17 08:03:16,VID_821720,Education,Hindi,UK,1013,13269,741,89,20,-0.889,True
2024-12-22 03:40:10,VID_927751,Coding,Spanish,IN,425,18001,230,11,85,-0.857,True
2024-04-29 04:20:47,VID_702367,Education,English,BR,1136,18488,684,100,24,0.284,True
2024-03-12 10:54:51,VID_640800,Music,English,PK,1163,7651,263,52,36,-0.565,True
2024-01-10 18:05:06,VID_298342,Coding,Hindi,PK,1105,26971,721,90,33,-0.852,True
2025-02-15 01:30:34,VID_507083,Vlogs,Spanish,IN,748,14351,824,151,62,-0.953,True
2025-08-27 13:35:22,VID_728395,Vlogs,Hindi,IN,2513,16541,248,23,23,0.735,True
2025-10-17 08:15:45,VID_874023,Vlogs,English,PK,2248,48884,3022,461,178,0.995,True
2025-09-27 08:32:59,VID_275726,Vlogs,Hindi,US,484,379,19,3,1,0.11,True
2025-05-06 07:31:00,VID_510682,Gaming,Japanese,UK,331,1388,24,3,6,0.309,False
2025-12-27 00:31:24,VID_944222,Coding,Hindi,IN,481,11456,392,37,56,-0.386,True
2025-05-17 06:02:51,VID_220216,Music,Hindi,UK,725,9181,494,94,20,-0.562,True
2025-04-07 20:02:49,VID_694174,Music,Japanese,PK,3401,1896,86,15,5,-0.593,False
2025-05-30 21:28:31,VID_339698,Vlogs,Hindi,US,3172,2553,244,22,6,-0.15,True
2024-03-28 12:27:04,VID_265726,Tech Reviews,Hindi,UK,3533,2462,117,16,7,-0.743,True
2024-02-19 08:09:01,VID_341143,Vlogs,Urdu,UK,1216,10178,107,16,20,-0.424,True
2025-02-28 23:16:46,VID_231883,Coding,Japanese,US,3543,3674,196,34,5,-0.874,True
2024-08-25 14:49:20,VID_755787,Coding,Hindi,BR,455,4709,161,10,12,0.595,False
2025-11-04 12:54:55,VID_108439,Tech Reviews,English,PK,1804,1229,24,4,4,-0.007,True
2025-09-23 06:33:19,VID_499467,Music,Spanish,UK,1624,12923,401,52,16,0.74,True
2025-08-11 07:18:26,VID_761723,Coding,Spanish,UK,2879,29671,2567,439,65,0.74,True
2024-03-19 23:35:08,VID_661022,Music,Spanish,IN,633,1274,18,2,5,0.183,True
2024-10-01 04:47:10,VID_166167,Vlogs,Japanese,PK,2710,1461,41,3,4,0.835,True
2024-07-18 01:21:58,VID_449107,Vlogs,Japanese,IN,1381,882,64,11,1,0.324,True
2025-10-09 20:28:34,VID_420109,Vlogs,Urdu,UK,2956,15558,389,36,70,-0.513,False
2024-02-12 13:00:20,VID_209918,Vlogs,Urdu,US,82,18515,541,93,33,-0.21,False
2024-01-22 19:25:49,VID_842385,Music,Spanish,UK,1285,7642,468,76,19,-0.075,False
2025-11-11 09:55:27,VID_220004,Tech Reviews,Hindi,US,572,13587,458,80,53,-0.361,True
2025-11-15 09:54:21,VID_960961,Vlogs,Japanese,BR,2217,5813,85,5,15,-0.249,True
2024-07-13 16:26:52,VID_943612,Gaming,Urdu,IN,534,33578,391,75,153,-0.974,False
2024-07-05 07:34:10,VID_801920,Vlogs,Spanish,US,1626,16365,1105,217,81,-0.234,True
2024-04-07 17:58:44,VID_588766,Education,Spanish,BR,1780,7426,679,113,36,-0.402,True
2024-01-03 16:08:42,VID_981768,Music,Hindi,BR,2442,9330,759,142,30,0.056,True
2025-09-19 05:20:06,VID_207112,Education,Hindi,BR,1311,14459,371,39,53,-0.601,True
2025-01-07 05:23:53,VID_581281,Tech Reviews,Japanese,IN,2589,8480,813,143,33,0.364,True
2025-05-22 12:43:36,VID_646929,Vlogs,English,PK,3404,5957,374,51,22,0.92,False
2025-02-01 07:50:31,VID_832336,Coding,Spanish,IN,1824,2900,282,20,4,0.914,True
2025-12-22 12:58:17,VID_666093,Music,Spanish,PK,1298,2140,154,8,2,-0.03,False
2025-08-10 07:25:00,VID_620571,Education,English,IN,482,7622,272,42,37,0.935,True
2025-08-02 05:20:16,VID_977840,Education,Japanese,BR,3466,950,90,6,1,-0.274,True
2025-02-26 06:16:48,VID_269497,Tech Reviews,Hindi,UK,969,2540,144,27,5,0.174,False
2025-08-30 06:52:08,VID_220630,Coding,Hindi,PK,1187,11375,150,26,47,-0.175,True
2024-12-16 20:45:43,VID_345924,Music,Spanish,BR,2143,2777,135,8,8,-0.713,False
2024-11-13 07:12:42,VID_914429,Vlogs,English,BR,2852,2773,142,20,10,0.157,True
2024-04-17 12:41:34,VID_663921,Gaming,Japanese,BR,2654,17183,818,142,60,-0.079,True
2025-09-19 20:38:15,VID_155446,Education,English,IN,1552,12942,1028,155,14,-0.958,False
2025-06-15 10:57:43,VID_576836,Coding,Japanese,PK,217,2620,245,26,7,-0.573,False
2025-09-26 18:33:07,VID_199514,Music,Urdu,PK,1306,23675,2106,153,81,-0.049,False
2024-05-01 23:43:15,VID_807996,Tech Reviews,Japanese,PK,909,23852,1440,86,106,-0.985,True
2025-05-07 03:37:10,VID_407405,Coding,English,BR,3592,50,4,0,0,-0.774,True
2024-02-29 22:14:50,VID_879251,Music,English,US,305,5837,330,36,28,-0.903,False
2024-04-09 09:20:54,VID_547307,Education,Urdu,UK,1434,2415,136,24,3,-0.963,True
2025-12-30 23:10:18,VID_575071,Coding,Japanese,PK,289,10213,135,10,25,-0.478,False
2025-05-23 15:03:05,VID_284665,Tech Reviews,Japanese,BR,3115,1541,83,15,6,-0.752,True
2025-10-09 05:59:29,VID_487183,Coding,Spanish,PK,67,7592,418,33,21,0.805,True
2024-04-07 05:48:15,VID_103303,Gaming,Spanish,BR,2072,1743,160,16,7,0.599,True
2024-02-07 23:47:24,VID_619151,Vlogs,Japanese,PK,2810,4136,272,40,10,0.619,True
2025-04-20 21:30:15,VID_712991,Coding,Japanese,US,1406,6502,346,23,17,0.167,True
2025-06-03 17:54:40,VID_835386,Music,Japanese,PK,638,19704,1942,344,71,0.146,True
2024-01-25 13:20:16,VID_992635,Music,English,UK,403,739,59,9,3,0.695,True
2025-03-17 04:08:42,VID_413603,Education,Japanese,UK,2815,12534,1169,206,37,-0.02,True
2024-08-30 08:20:00,VID_270685,Education,Urdu,UK,740,5224,237,22,17,-0.886,True
2024-03-20 10:19:59,VID_437833,Coding,Japanese,BR,2964,40858,3591,545,49,0.42,True
2024-11-27 00:57:34,VID_276825,Tech Reviews,Spanish,BR,2346,1641,46,2,5,-0.767,True
2025-08-14 10:54:06,VID_123103,Gaming,Hindi,IN,1731,1477,25,2,5,-0.916,True
2024-11-03 21:18:14,VID_152842,Music,Hindi,US,634,8528,445,81,18,-0.935,False
2024-09-21 03:41:06,VID_800511,Vlogs,Hindi,IN,1690,40019,733,47,170,-0.084,True
2024-07-10 15:39:21,VID_597971,Music,Urdu,IN,90,975,59,10,2,0.179,False
2025-02-22 12:50:18,VID_104332,Coding,Urdu,US,2616,9896,172,13,15,0.782,True
2024-09-22 04:14:28,VID_905991,Coding,English,UK,1870,2822,199,15,4,0.696,True
2024-05-09 17:58:14,VID_935213,Coding,Japanese,IN,104,31481,341,42,124,0.964,True
2025-04-20 07:25:51,VID_794709,Education,Hindi,UK,821,6349,138,9,21,-0.691,False
2024-02-27 09:51:02,VID_499863,Gaming,Hindi,IN,2363,21099,302,35,50,-0.893,True
2024-06-07 23:19:07,VID_273036,Coding,Spanish,UK,2319,2432,165,29,7,-0.066,True
2024-03-01 22:32:35,VID_831144,Music,Spanish,BR,2363,44977,3672,476,179,0.377,True
2024-10-08 10:07:07,VID_109438,Education,Japanese,IN,3511,2531,128,17,5,-0.656,False
2024-08-25 09:54:19,VID_973769,Education,English,PK,1573,462,41,3,1,0.732,True
2025-04-20 11:26:00,VID_274909,Vlogs,Japanese,UK,841,6097,111,9,19,0.405,False
2024-05-30 09:13:31,VID_169405,Gaming,English,US,698,8315,448,76,36,-0.343,True
2024-04-25 09:00:04,VID_914100,Gaming,Japanese,UK,1741,5886,257,42,25,0.889,True
2024-01-11 13:29:15,VID_412263,Vlogs,Hindi,UK,2422,4033,171,11,13,0.059,True
2025-05-13 07:25:02,VID_477467,Tech Reviews,Spanish,US,2768,61836,1253,84,69,-0.345,True
2024-04-25 20:50:33,VID_699033,Tech Reviews,English,US,467,840,57,5,0,0.785,True
2025-11-15 13:11:24,VID_982286,Coding,Hindi,PK,1163,8478,623,116,26,0.234,True
2025-09-29 16:13:11,VID_642448,Tech Reviews,Hindi,BR,92,35758,1603,89,87,0.141,True
2025-11-01 00:14:42,VID_999962,Music,Japanese,BR,2035,4582,143,10,11,0.662,True
2024-06-13 07:51:05,VID_775109,Gaming,Japanese,US,513,1147,19,3,1,0.165,True
2025-07-28 11:04:35,VID_497711,Tech Reviews,English,US,1492,2237,142,12,3,0.818,True
2024-07-17 14:00:55,VID_112658,Education,Urdu,US,3204,4436,403,36,17,0.39,False
2024-04-01 20:33:55,VID_123694,Vlogs,Hindi,UK,2966,20716,1024,122,87,-0.1,True
2025-03-29 09:48:37,VID_443169,Education,Hindi,BR,2788,5595,535,44,15,-0.626,True
2025-06-08 04:38:38,VID_349492,Vlogs,Japanese,UK,1044,14311,219,33,23,0.297,False
2024-02-11 08:01:14,VID_628631,Tech Reviews,English,BR,1213,435,29,2,1,0.136,True
2024-11-30 16:00:10,VID_148253,Tech Reviews,Hindi,BR,1277,4578,48,9,19,-0.741,True
2025-08-22 20:59:49,VID_210070,Education,Spanish,BR,825,1035,89,17,4,-0.942,False
2024-08-05 15:29:15,VID_300574,Vlogs,English,BR,3457,42346,2136,220,100,-0.707,True
2024-11-28 09:35:23,VID_574128,Music,Urdu,BR,3098,7604,300,17,31,-0.689,True
2025-08-01 06:00:24,VID_705593,Education,Japanese,IN,2083,2723,69,4,13,-0.178,True
2024-07-13 18:34:09,VID_433215,Education,Hindi,UK,2722,22495,1097,87,47,0.241,True
2024-09-02 12:33:49,VID_923826,Vlogs,Spanish,BR,1846,2662,176,26,7,0.821,True
2024-01-06 20:46:06,VID_465584,Gaming,Urdu,PK,524,5934,301,37,11,-0.473,False
2024-05-28 14:02:43,VID_570875,Gaming,Spanish,BR,1247,49,1,0,0,0.797,True
2024-10-14 10:52:33,VID_738682,Education,Japanese,BR,2091,34640,1837,270,166,0.944,True
2024-03-28 19:44:16,VID_440746,Music,Spanish,UK,2578,13592,163,26,24,0.508,True
2025-08-10 22:17:59,VID_923611,Vlogs,English,IN,1099,18897,748,129,77,0.945,True
2024-08-15 05:57:06,VID_102697,Coding,Spanish,BR,541,20919,249,48,77,0.642,True
2024-08-04 09:57:04,VID_452683,Education,English,PK,2961,2952,129,14,11,-0.332,False
2025-05-25 00:10:48,VID_121623,Tech Reviews,English,IN,2907,5943,124,7,28,0.55,True
2025-02-10 21:44:27,VID_853591,Education,Spanish,UK,713,80,4,0,0,-0.515,True
2025-03-31 10:28:31,VID_193864,Vlogs,English,PK,1408,18926,1579,112,43,0.707,True
2024-12-12 02:04:38,VID_980056,Gaming,Japanese,PK,128,14427,1052,178,70,-0.168,True
2024-07-13 12:53:33,VID_943671,Coding,English,PK,3150,13787,1362,111,35,0.402,True
2025-03-31 05:19:20,VID_773653,Music,Spanish,IN,1897,8063,197,18,35,0.909,True
2025-03-04 21:22:50,VID_235404,Music,English,US,238,7238,90,11,32,0.946,True
2024-02-09 04:06:21,VID_267637,Education,Japanese,IN,2343,29931,1354,189,92,0.835,True
2025-01-16 09:13:20,VID_335067,Tech Reviews,Hindi,IN,2355,4458,261,40,6,0.222,True
2024-02-18 13:35:00,VID_126892,Education,Spanish,UK,712,14040,603,99,47,-0.288,True
2025-05-12 16:39:29,VID_241402,Gaming,English,US,1861,22029,2025,361,94,-0.268,False
2024-04-27 10:40:28,VID_862042,Gaming,Japanese,BR,1655,4986,119,17,20,0.26,True
2024-01-13 12:48:51,VID_893830,Tech Reviews,Hindi,US,2381,3656,116,15,4,-0.381,True
2024-10-07 08:33:48,VID_968458,Tech Reviews,English,UK,2727,24909,597,79,74,0.379,True
2025-03-02 03:16:05,VID_118439,Vlogs,Japanese,PK,1748,654,25,1,0,0.538,True
2025-12-04 18:40:23,VID_824048,Tech Reviews,Japanese,UK,1012,5966,433,39,9,-0.023,True
2024-12-23 19:12:17,VID_577585,Gaming,Urdu,US,608,191,17,1,0,0.562,True
2025-11-27 05:21:11,VID_636613,Vlogs,Japanese,BR,2067,20424,584,49,24,0.097,False
2024-11-07 19:50:27,VID_127020,Vlogs,Urdu,US,2854,23854,285,22,38,0.74,True
2024-12-03 01:41:50,VID_353971,Coding,Hindi,PK,601,13958,1211,96,38,0.698,True
2024-10-23 20:18:07,VID_334316,Education,Urdu,US,218,20502,1351,149,41,-0.093,True
2024-02-08 10:17:53,VID_160169,Coding,Urdu,UK,2323,12049,669,53,38,-0.143,True
2024-11-22 22:57:40,VID_962908,Tech Reviews,English,IN,1046,2602,39,4,11,-0.026,True
2024-05-01 19:24:18,VID_271239,Tech Reviews,Urdu,US,892,4523,358,44,12,-0.824,True
2025-05-03 02:20:59,VID_663000,Music,English,UK,3109,34770,1726,305,111,-0.92,True
2024-02-27 04:46:10,VID_207042,Gaming,Japanese,UK,1913,18601,1119,72,49,-0.013,True
2025-10-27 12:18:07,VID_695883,Tech Reviews,Japanese,UK,447,8880,824,67,25,0.603,False
2025-08-11 05:01:43,VID_598073,Music,Hindi,BR,1932,30306,1511,260,37,-0.639,True
2025-07-23 01:38:49,VID_174000,Music,Spanish,US,789,173,15,1,0,0.344,False
2025-01-18 18:17:09,VID_873726,Coding,English,IN,2674,26703,1864,248,95,-0.033,True
2025-08-27 11:54:00,VID_178986,Coding,Hindi,PK,1461,28683,602,97,59,-0.786,True
2024-10-14 07:04:46,VID_201099,Coding,Spanish,UK,605,8075,345,30,8,0.339,True
2024-06-17 18:10:11,VID_879277,Coding,Japanese,PK,3521,18775,687,48,23,0.369,True
2024-11-20 13:08:07,VID_117102,Tech Reviews,Urdu,UK,2462,6037,89,9,23,-0.65,True
2024-11-25 12:23:42,VID_977148,Coding,English,US,1592,12974,356,65,14,0.727,True
2025-12-06 18:58:05,VID_451456,Tech Reviews,Hindi,BR,2694,3124,249,20,4,-0.157,True
2024-10-09 05:10:12,VID_452340,Coding,Japanese,US,2601,2491,72,4,12,-0.968,False
2025-06-11 10:03:31,VID_337083,Gaming,English,BR,1200,853,77,3,3,0.573,False
2025-02-09 02:49:16,VID_996541,Music,English,UK,1967,5829,569,103,27,0.165,True
2025-11-04 09:33:48,VID_651021,Gaming,Urdu,UK,1945,2595,66,7,7,0.095,True
2024-03-15 19:00:38,VID_672730,Gaming,Urdu,PK,1838,15809,330,65,25,0.155,True
2024-05-19 18:07:29,VID_980744,Education,Urdu,PK,404,1582,89,14,2,0.277,True
2024-04-06 07:46:51,VID_659528,Education,Urdu,PK,409,1051,29,2,3,-0.746,False
2025-12-12 21:01:45,VID_469008,Tech Reviews,English,BR,611,1633,73,11,2,-0.265,True
2025-08-23 08:20:26,VID_605302,Gaming,Urdu,UK,1802,1163,87,14,2,0.267,True
2024-01-29 02:55:11,VID_504948,Music,Urdu,IN,2234,910,36,2,1,0.458,True
2024-07-01 21:47:55,VID_211914,Education,Japanese,US,2823,11172,1098,150,45,-0.81,True
2025-09-04 05:02:00,VID_217299,Music,Urdu,BR,3331,2985,106,9,10,-0.273,True
2025-04-26 06:29:08,VID_764887,Music,English,UK,2501,1603,120,20,3,-0.562,False
2024-06-23 13:32:12,VID_747650,Tech Reviews,Spanish,UK,611,13779,1310,172,43,-0.578,True
2025-03-21 02:55:31,VID_445314,Gaming,Japanese,BR,840,7207,481,66,12,-0.823,True
2024-09-27 14:27:59,VID_649723,Vlogs,Spanish,IN,1134,6829,96,12,11,-0.381,True
2024-10-15 05:36:23,VID_814515,Gaming,Urdu,UK,918,18035,1179,79,60,-0.216,True
2024-06-25 06:19:16,VID_183679,Gaming,English,BR,2076,6796,141,22,22,-0.14,True
2025-07-22 08:57:49,VID_816744,Vlogs,Japanese,US,1858,3335,109,17,13,0.021,False
2024-09-11 01:56:32,VID_572259,Gaming,English,BR,1649,8868,114,7,27,0.02,True
2025-11-16 00:09:50,VID_914343,Coding,Hindi,PK,2126,16957,260,38,30,-0.827,True
2025-07-21 19:50:36,VID_108340,Gaming,Japanese,UK,2922,2995,72,9,7,0.065,True
2024-02-08 06:57:05,VID_355887,Tech Reviews,Hindi,UK,450,29539,1590,225,94,-0.267,True
2024-01-21 06:13:43,VID_577262,Gaming,Urdu,PK,3120,2868,225,33,5,0.62,True
2024-01-07 21:39:21,VID_113809,Coding,Hindi,BR,964,8944,852,107,36,0.034,True
2025-04-05 05:55:44,VID_268764,Education,Hindi,US,1872,4685,175,23,10,-0.901,True
2024-03-18 05:35:00,VID_883606,Vlogs,Japanese,IN,72,4151,310,24,7,0.645,False
2024-05-07 18:09:27,VID_165306,Tech Reviews,Urdu,IN,614,4436,50,8,12,0.862,True
2024-02-03 02:21:43,VID_927219,Education,English,PK,2829,1233,28,4,2,-0.574,True
2024-05-07 21:36:26,VID_301552,Education,Hindi,UK,1115,4313,284,36,20,-0.499,True
2025-11-04 11:41:43,VID_934136,Music,English,UK,2124,6916,474,80,21,0.001,True
2024-07-02 10:32:21,VID_862682,Music,Hindi,IN,2992,77,2,0,0,-0.232,True
2024-02-20 04:29:30,VID_935450,Vlogs,Spanish,IN,3062,17227,450,60,48,0.876,False
2024-05-11 17:48:26,VID_620842,Music,Japanese,IN,1027,5178,160,20,23,-0.689,True
